0.790000	2.064459	2.043550	1.316526	1.415113	-0.265172	-0.295586	0.825691	0.622223	0.700611	0.637208	-0.691983	-0.502192
0.800000	2.056877	2.043471	1.341629	1.438771	-0.259750	-0.288008	0.844141	0.648041	0.675199	0.614638	-0.720601	-0.529492
0.810000	2.047590	2.042108	1.366269	1.462310	-0.254445	-0.279234	0.861862	0.675957	0.649276	0.591269	-0.748445	-0.560115
0.820000	2.036587	2.039297	1.390371	1.485565	-0.249277	-0.269441	0.878766	0.705939	0.622812	0.567211	-0.775335	-0.594081
0.830000	2.023858	2.034907	1.413858	1.508361	-0.244266	-0.258854	0.894732	0.737836	0.595775	0.542611	-0.801068	-0.631240
0.840000	2.009396	2.028851	1.436652	1.530521	-0.239432	-0.247732	0.909602	0.771392	0.568139	0.517641	-0.825406	-0.671275
0.850000	1.993196	2.021101	1.458673	1.551872	-0.234791	-0.236347	0.923168	0.806273	0.539881	0.492484	-0.848071	-0.713709
0.860000	1.975258	2.011679	1.479838	1.572255	-0.230363	-0.224963	0.935156	0.842095	0.510986	0.467324	-0.868726	-0.757937
0.870000	1.955591	2.000651	1.500064	1.591525	-0.226164	-0.213810	0.945204	0.878465	0.481451	0.442318	-0.886955	-0.803272
0.880000	1.934209	1.988106	1.519266	1.609562	-0.222209	-0.203064	0.952835	0.915018	0.451284	0.417573	-0.902235	-0.849020
0.890000	1.911141	1.974126	1.537356	1.626264	-0.218513	-0.192817	0.957405	0.951473	0.420517	0.393128	-0.913888	-0.894583
0.900000	1.886427	1.958754	1.554249	1.641559	-0.215091	-0.183054	0.958042	0.987734	0.389203	0.368929	-0.921018	-0.939621
0.910000	1.860125	1.941965	1.569859	1.655398	-0.211954	-0.173616	0.953539	1.024077	0.357433	0.344807	-0.922410	-0.984293
0.920000	1.832308	1.923615	1.584100	1.667775	-0.209116	-0.164162	0.942208	1.061473	0.325347	0.320467	-0.916377	-1.029578
0.930000	1.803071	1.903371	1.596892	1.678729	-0.206585	-0.154177	0.921628	1.101908	0.293153	0.295482	-0.900515	-1.077406
0.940000	1.772528	1.880586	1.608156	1.688320	-0.204373	-0.143240	0.888272	1.147779	0.261169	0.269313	-0.871330	-1.129291
0.950000	1.740815	1.854219	1.617822	1.696444	-0.202487	-0.132085	0.836928	1.196984	0.229872	0.241356	-0.823654	-1.179796
0.960000	1.708088	1.823653	1.625825	1.702096	-0.200934	-0.125447	0.759914	1.224144	0.200009	0.210987	-0.749864	-1.199052
0.970000	1.674523	1.789883	1.632109	1.699403	-0.199720	-0.136945	0.646401	1.131349	0.172763	0.177025	-0.639205	-1.095962
0.980000	1.640314	1.733948	1.636632	1.671235	-0.198850	-0.192527	0.483462	0.741352	0.149990	0.149867	-0.478830	-0.660058
0.990000	1.605666	1.665187	1.639358	1.620857	-0.198327	-0.282144	0.263319	0.306791	0.134342	0.208032	-0.261053	-0.047196
